id_madrasah,kelas,rumpun_pai,rata_nilai,persen_tuntas,n_siswa
MDR00167,1,Fikih,64.9,65.9,27
MDR00167,1,SKI,60.6,49.8,33
MDR00167,1,Quran-Hadis,67.7,70.0,29
MDR00167,1,Bahasa Arab,64.8,56.7,28
MDR00167,2,Akidah-Akhlak,61.9,56.8,33
MDR00167,2,Fikih,65.7,69.1,33
MDR00167,2,SKI,61.7,56.5,32
MDR00167,2,Quran-Hadis,65.8,77.2,32
MDR00167,2,Bahasa Arab,63.8,58.4,27
MDR00167,3,Akidah-Akhlak,71.1,83.5,33
MDR00167,3,Fikih,61.3,47.0,36
MDR00167,3,SKI,60.7,47.9,27
MDR00167,3,Quran-Hadis,62.7,54.6,34
MDR00167,3,Bahasa Arab,66.6,64.0,31
MDR00167,4,Akidah-Akhlak,69.0,78.8,27
MDR00167,4,Fikih,65.6,67.6,30
MDR00167,4,SKI,59.0,48.2,27
MDR00167,4,Quran-Hadis,66.5,66.3,29
MDR00167,4,Bahasa Arab,66.4,59.3,32
MDR00167,5,Akidah-Akhlak,72.9,85.7,32
MDR00167,5,Fikih,62.9,60.3,28
MDR00167,5,SKI,68.0,67.9,32
MDR00167,5,Quran-Hadis,64.0,50.6,31
MDR00167,5,Bahasa Arab,66.8,68.9,28
MDR00167,6,Akidah-Akhlak,64.5,53.8,30
MDR00167,6,Fikih,67.4,72.8,34
MDR00167,6,SKI,58.0,40.2,33
MDR00167,6,Quran-Hadis,65.4,67.4,30
MDR00167,6,Bahasa Arab,62.8,46.2,35
MDR00168,10,Akidah-Akhlak,80.9,100,106
MDR00168,10,Fikih,78.1,98.4,94
MDR00168,10,SKI,76.5,74.8,105
MDR00168,10,Quran-Hadis,80.6,100,83
MDR00168,10,Bahasa Arab,80.7,98.0,93
MDR00168,11,Akidah-Akhlak,77.4,89.1,110
MDR00168,11,Fikih,78.9,95.4,91
MDR00168,11,SKI,75.0,96.7,87
MDR00168,11,Quran-Hadis,77.5,95.2,94
MDR00168,11,Bahasa Arab,72.9,75.5,92
MDR00168,12,Akidah-Akhlak,78.5,100,85
MDR00168,12,Fikih,72.4,84.7,82
MDR00168,12,SKI,73.4,86.0,105
MDR00168,12,Quran-Hadis,80.1,96.5,105
MDR00168,12,Bahasa Arab,77.3,91.8,96
MDR00169,1,Akidah-Akhlak,73.0,84.1,61
MDR00169,1,Fikih,74.5,83.5,62
MDR00169,1,SKI,67.0,62.8,63
MDR00169,1,Quran-Hadis,71.4,83.2,68
MDR00169,1,Bahasa Arab,68.2,69.6,63
MDR00169,2,Akidah-Akhlak,71.5,81.1,60
MDR00169,2,Fikih,77.7,99.2,54
MDR00169,2,SKI,75.7,96.5,65
MDR00169,2,Quran-Hadis,69.7,81.8,67
MDR00169,2,Bahasa Arab,71.1,72.7,63
MDR00169,3,Akidah-Akhlak,74.4,84.9,55
MDR00169,3,Fikih,73.9,82.3,65
MDR00169,3,SKI,69.8,72.3,60
MDR00169,3,Quran-Hadis,74.8,86.0,53
MDR00169,3,Bahasa Arab,70.2,68.0,68
MDR00169,4,Akidah-Akhlak,78.2,99.1,55
MDR00169,4,Fikih,73.9,82.1,54
MDR00169,4,SKI,72.2,81.4,56
MDR00169,4,Quran-Hadis,73.3,82.9,52
MDR00169,4,Bahasa Arab,77.5,92.8,60
MDR00169,5,Akidah-Akhlak,75.2,84.6,63
MDR00169,5,Fikih,72.3,75.6,66
MDR00169,5,SKI,71.5,72.4,58
MDR00169,5,Quran-Hadis,76.1,88.2,53
MDR00169,5,Bahasa Arab,68.9,69.2,56
MDR00169,6,Akidah-Akhlak,77.1,100,54
MDR00169,6,Fikih,69.7,65.4,60
MDR00169,6,SKI,72.1,86.9,66
MDR00169,6,Quran-Hadis,74.0,86.0,56
MDR00169,6,Bahasa Arab,70.2,82.5,57
MDR00170,1,Akidah-Akhlak,70.8,72.2,30
MDR00170,1,Fikih,66.2,72.1,28
MDR00170,1,SKI,67.8,68.1,30
MDR00170,1,Quran-Hadis,67.9,70.9,38
MDR00170,1,Bahasa Arab,61.7,45.8,37
MDR00170,2,Akidah-Akhlak,67.3,61.7,37
MDR00170,2,Fikih,63.5,65.7,31
MDR00170,2,SKI,63.0,59.1,29
MDR00170,2,Quran-Hadis,67.7,72.6,35
MDR00170,2,Bahasa Arab,63.3,63.5,31
MDR00170,3,Akidah-Akhlak,73.3,80.5,33
MDR00170,3,Fikih,66.1,75.7,29
MDR00170,3,SKI,60.0,42.5,33
MDR00170,3,Quran-Hadis,68.9,73.6,37
MDR00170,3,Bahasa Arab,62.0,54.1,32
MDR00170,4,Akidah-Akhlak,63.7,58.1,36
MDR00170,4,Fikih,68.1,65.3,37
MDR00170,4,SKI,64.9,63.3,36
MDR00170,4,Quran-Hadis,57.5,40.6,32
MDR00170,4,Bahasa Arab,63.5,56.9,30
MDR00170,5,Akidah-Akhlak,72.2,79.0,36
MDR00170,5,Fikih,62.5,56.0,36
MDR00170,5,SKI,61.9,57.0,36
MDR00170,5,Quran-Hadis,66.4,72.9,32
MDR00170,5,Bahasa Arab,61.6,57.4,34
MDR00170,6,Akidah-Akhlak,67.5,63.8,38
MDR00170,6,Fikih,65.0,65.3,36
MDR00170,6,SKI,62.9,57.9,36
MDR00170,6,Quran-Hadis,63.5,60.1,38
MDR00170,6,Bahasa Arab,62.3,62.1,30
MDR00171,1,Akidah-Akhlak,77.6,86.9,45
MDR00171,1,Fikih,81.6,100,35
MDR00171,1,SKI,79.8,100,40
MDR00171,1,Quran-Hadis,80.7,100,40
MDR00171,1,Bahasa Arab,84.7,100,42
MDR00171,2,Akidah-Akhlak,76.7,92.2,42
MDR00171,2,Fikih,80.5,96.1,46
MDR00171,2,SKI,71.7,81.7,36
MDR00171,2,Quran-Hadis,79.2,93.9,43
MDR00171,2,Bahasa Arab,74.1,84.7,38
MDR00171,3,Akidah-Akhlak,85.2,100,45
MDR00171,3,Fikih,77.1,91.2,43
MDR00171,3,SKI,84.2,100,43
MDR00171,3,Quran-Hadis,79.4,100,39
MDR00171,3,Bahasa Arab,76.1,84.0,45
MDR00171,4,Akidah-Akhlak,74.4,86.2,37
MDR00171,4,Fikih,78.5,93.5,41
MDR00171,4,SKI,71.8,80.0,35
MDR00171,4,Quran-Hadis,78.0,90.9,45
MDR00171,4,Bahasa Arab,81.5,100,41
MDR00171,5,Akidah-Akhlak,80.3,100,43
MDR00171,5,Fikih,81.5,100,39
MDR00171,5,SKI,76.0,100,40
MDR00171,5,Quran-Hadis,74.6,83.7,39
MDR00171,5,Bahasa Arab,83.4,100,41
MDR00171,6,Akidah-Akhlak,82.4,100,42
MDR00171,6,Fikih,81.7,100,37
MDR00171,6,SKI,77.1,88.9,41
MDR00171,6,Quran-Hadis,71.6,74.4,39
MDR00171,6,Bahasa Arab,75.1,88.7,40
MDR00172,1,Akidah-Akhlak,66.6,64.3,27
MDR00172,1,Fikih,61.6,43.5,33
MDR00172,1,SKI,66.9,67.5,32
MDR00172,1,Quran-Hadis,65.7,60.9,31
MDR00172,1,Bahasa Arab,66.6,76.8,32
MDR00172,2,Akidah-Akhlak,68.8,74.6,29
MDR00172,2,Fikih,65.0,67.2,34
MDR00172,2,SKI,61.9,55.3,28
MDR00172,2,Quran-Hadis,67.6,61.7,27
MDR00172,2,Bahasa Arab,67.0,66.2,33
MDR00172,3,Akidah-Akhlak,64.5,68.6,29
MDR00172,3,Fikih,63.3,67.9,33
MDR00172,3,SKI,58.7,50.5,32
MDR00172,3,Quran-Hadis,68.1,57.4,34
MDR00172,3,Bahasa Arab,67.5,67.4,35
MDR00172,4,Akidah-Akhlak,68.3,71.5,27
MDR00172,4,Fikih,66.4,63.8,32
MDR00172,4,SKI,64.1,62.7,30
MDR00172,4,Quran-Hadis,66.7,59.1,33
MDR00172,4,Bahasa Arab,60.7,49.8,27
MDR00172,5,Akidah-Akhlak,69.5,72.1,32
MDR00172,5,Fikih,59.1,43.9,32
MDR00172,5,SKI,67.4,71.0,33
MDR00172,5,Quran-Hadis,65.6,66.4,34
MDR00172,5,Bahasa Arab,63.4,56.3,32
MDR00172,6,Akidah-Akhlak,69.2,73.9,35
MDR00172,6,Fikih,64.1,60.8,35
MDR00172,6,SKI,64.0,62.6,27
MDR00172,6,Quran-Hadis,65.4,66.2,28
MDR00172,6,Bahasa Arab,61.9,55.0,27
MDR00173,7,Akidah-Akhlak,77.5,94.6,55
MDR00173,7,Fikih,76.6,83.0,62
MDR00173,7,SKI,71.7,86.0,72
MDR00173,7,Quran-Hadis,83.7,100,56
MDR00173,7,Bahasa Arab,76.6,93.2,64
MDR00173,8,Akidah-Akhlak,81.5,100,60
MDR00173,8,Fikih,74.0,83.5,62
MDR00173,8,SKI,77.9,93.3,58
MDR00173,8,Quran-Hadis,81.5,100,64
MDR00173,8,Bahasa Arab,76.6,94.9,59
MDR00173,9,Akidah-Akhlak,81.5,100,61
MDR00173,9,Fikih,76.9,98.0,71
MDR00173,9,SKI,76.8,85.5,65
MDR00173,9,Quran-Hadis,79.8,95.2,61
MDR00173,9,Bahasa Arab,75.7,89.8,67
MDR00174,7,Akidah-Akhlak,82.2,100,111
MDR00174,7,Fikih,76.2,88.8,116
MDR00174,7,SKI,75.9,88.6,107
MDR00174,7,Quran-Hadis,80.1,92.1,111
MDR00174,7,Bahasa Arab,78.2,95.7,112
MDR00174,8,Akidah-Akhlak,80.6,100,120
MDR00174,8,Fikih,77.8,91.5,101
MDR00174,8,SKI,78.9,100,101
MDR00174,8,Quran-Hadis,76.5,100,107
MDR00174,8,Bahasa Arab,73.6,76.4,115
MDR00174,9,Akidah-Akhlak,77.9,94.0,110
MDR00174,9,Fikih,75.0,82.3,112
MDR00174,9,SKI,76.0,93.2,105
MDR00174,9,Quran-Hadis,79.6,94.1,94
MDR00174,9,Bahasa Arab,77.0,99.5,93
MDR00175,7,Akidah-Akhlak,67.5,70.7,156
MDR00175,7,Fikih,76.5,85.1,133
MDR00175,7,SKI,70.0,79.8,142
MDR00175,7,Quran-Hadis,73.2,84.5,160
MDR00175,7,Bahasa Arab,70.9,79.7,143
MDR00175,8,Akidah-Akhlak,72.9,86.2,160
MDR00175,8,Fikih,73.9,79.3,140
MDR00175,8,SKI,75.5,93.5,123
MDR00175,8,Quran-Hadis,71.2,78.2,134
MDR00175,8,Bahasa Arab,76.9,93.0,159
MDR00175,9,Akidah-Akhlak,79.9,98.9,137
MDR00175,9,Fikih,73.9,82.6,133
MDR00175,9,SKI,70.7,73.7,136
MDR00175,9,Quran-Hadis,80.0,100,159
MDR00175,9,Bahasa Arab,72.3,88.1,163
MDR00176,7,Akidah-Akhlak,61.2,57.5,52
MDR00176,7,Fikih,64.7,58.5,67
MDR00176,7,SKI,68.7,85.5,67
MDR00176,7,Quran-Hadis,66.2,64.5,57
MDR00176,7,Bahasa Arab,67.9,62.0,69
MDR00176,8,Akidah-Akhlak,69.9,81.1,54
MDR00176,8,Fikih,70.7,75.4,65
MDR00176,8,SKI,67.0,61.8,58
MDR00176,8,Quran-Hadis,70.3,73.8,61
MDR00176,8,Bahasa Arab,65.9,68.4,61
MDR00176,9,Akidah-Akhlak,68.6,82.0,64
MDR00176,9,Fikih,62.8,49.5,57
MDR00176,9,SKI,65.5,75.4,59
MDR00176,9,Quran-Hadis,66.0,70.5,63
MDR00176,9,Bahasa Arab,62.7,67.5,68
MDR00177,7,Akidah-Akhlak,82.7,99.7,140
MDR00177,7,Fikih,83.5,100,166
MDR00177,7,SKI,76.4,100,163
MDR00177,7,Quran-Hadis,82.7,100,156
MDR00177,7,Bahasa Arab,85.6,100,133
MDR00177,8,Akidah-Akhlak,83.7,100,139
MDR00177,8,Fikih,74.7,88.7,148
MDR00177,8,SKI,80.2,100,175
MDR00177,8,Quran-Hadis,81.2,100,171
MDR00177,8,Bahasa Arab,75.5,88.5,139
MDR00177,9,Akidah-Akhlak,80.5,100,170
MDR00177,9,Fikih,81.9,93.9,137
MDR00177,9,SKI,75.8,89.3,164
MDR00177,9,Quran-Hadis,80.8,100,172
MDR00177,9,Bahasa Arab,79.6,100,162
MDR00178,10,Akidah-Akhlak,72.3,84.1,66
MDR00178,10,Fikih,74.6,90.4,60
MDR00178,10,SKI,73.8,88.0,77
MDR00178,10,Quran-Hadis,75.5,84.8,75
MDR00178,10,Bahasa Arab,68.1,64.2,58
MDR00178,11,Akidah-Akhlak,79.3,99.9,60
MDR00178,11,Fikih,75.3,90.7,77
MDR00178,11,SKI,77.0,93.6,59
MDR00178,11,Quran-Hadis,70.2,66.0,62
MDR00178,11,Bahasa Arab,64.2,57.6,68
MDR00178,12,Akidah-Akhlak,70.4,72.0,74
MDR00178,12,Fikih,69.4,77.0,63
MDR00178,12,SKI,75.2,88.2,66
MDR00178,12,Quran-Hadis,73.2,79.5,75
MDR00178,12,Bahasa Arab,71.5,82.2,58
MDR00179,1,Akidah-Akhlak,75.1,78.3,36
MDR00179,1,Fikih,70.7,79.4,40
MDR00179,1,SKI,66.8,73.8,39
MDR00179,1,Quran-Hadis,70.7,87.7,36
MDR00179,1,Bahasa Arab,67.9,74.7,33
MDR00179,2,Akidah-Akhlak,72.1,85.1,44
MDR00179,2,Fikih,78.4,92.1,40
MDR00179,2,SKI,75.2,96.2,37
MDR00179,2,Quran-Hadis,72.2,78.3,39
MDR00179,2,Bahasa Arab,72.3,73.2,44
MDR00179,3,Akidah-Akhlak,72.3,72.0,43
MDR00179,3,Fikih,74.1,86.7,43
MDR00179,3,SKI,73.8,88.1,40
MDR00179,3,Quran-Hadis,74.8,90.9,43
MDR00179,3,Bahasa Arab,66.0,68.2,43
MDR00179,4,Akidah-Akhlak,77.3,92.5,42
MDR00179,4,Fikih,75.6,97.1,40
MDR00179,4,SKI,70.1,85.8,41
MDR00179,4,Quran-Hadis,67.6,68.8,36
MDR00179,4,Bahasa Arab,74.2,82.7,34
MDR00179,5,Akidah-Akhlak,74.2,87.0,33
MDR00179,5,Fikih,73.6,79.3,36
MDR00179,5,SKI,66.7,66.5,37
MDR00179,5,Quran-Hadis,79.6,93.9,43
MDR00179,5,Bahasa Arab,71.0,79.5,43
MDR00179,6,Akidah-Akhlak,73.3,84.6,35
MDR00179,6,Fikih,76.1,90.2,38
MDR00179,6,SKI,68.3,62.6,37
MDR00179,6,Quran-Hadis,68.8,72.2,42
MDR00179,6,Bahasa Arab,67.9,75.5,35
MDR00180,1,Akidah-Akhlak,79.0,98.4,48
MDR00180,1,Fikih,79.7,93.3,49
MDR00180,1,SKI,77.1,89.9,47
MDR00180,1,Quran-Hadis,76.9,92.8,44
MDR00180,1,Bahasa Arab,77.6,95.4,43
MDR00180,2,Akidah-Akhlak,83.9,100,49
MDR00180,2,Fikih,85.3,100,42
MDR00180,2,SKI,74.7,84.3,50
MDR00180,2,Quran-Hadis,81.5,100,41
MDR00180,2,Bahasa Arab,78.3,99.7,52
MDR00180,3,Akidah-Akhlak,81.7,100,42
MDR00180,3,Fikih,80.2,100,49
MDR00180,3,SKI,80.4,96.5,48
MDR00180,3,Quran-Hadis,87.6,100,46
MDR00180,3,Bahasa Arab,74.8,87.4,45
MDR00180,4,Akidah-Akhlak,79.7,97.9,51
MDR00180,4,Fikih,76.7,87.8,40
MDR00180,4,SKI,77.4,90.4,48
MDR00180,4,Quran-Hadis,85.3,100,47
MDR00180,4,Bahasa Arab,75.5,91.1,46
MDR00180,5,Akidah-Akhlak,80.4,99.0,40
MDR00180,5,Fikih,81.4,100,47
MDR00180,5,SKI,79.9,100,45
MDR00180,5,Quran-Hadis,78.3,93.2,40
MDR00180,5,Bahasa Arab,77.6,93.6,43
MDR00180,6,Akidah-Akhlak,79.0,100,50
MDR00180,6,Fikih,77.0,89.8,49
MDR00180,6,SKI,76.5,98.9,52
MDR00180,6,Quran-Hadis,82.1,100,50
MDR00180,6,Bahasa Arab,76.8,93.3,41
MDR00181,1,Akidah-Akhlak,75.1,98.0,23
MDR00181,1,Fikih,80.5,98.5,23
MDR00181,1,SKI,78.4,94.5,23
MDR00181,1,Quran-Hadis,78.1,96.2,23
MDR00181,1,Bahasa Arab,72.2,84.2,23
MDR00181,2,Akidah-Akhlak,76.7,93.0,26
MDR00181,2,Fikih,76.5,96.2,25
MDR00181,2,SKI,78.8,96.1,26
MDR00181,2,Quran-Hadis,77.7,100,27
MDR00181,2,Bahasa Arab,78.2,89.7,26
MDR00181,3,Akidah-Akhlak,78.8,91.3,24
MDR00181,3,Fikih,76.1,92.9,21
MDR00181,3,SKI,77.6,95.2,22
MDR00181,3,Quran-Hadis,77.4,95.7,26
MDR00181,3,Bahasa Arab,79.8,98.3,25
MDR00181,4,Akidah-Akhlak,78.6,94.1,25
MDR00181,4,Fikih,78.1,92.2,23
MDR00181,4,SKI,73.0,93.4,26
MDR00181,4,Quran-Hadis,77.8,82.5,26
MDR00181,4,Bahasa Arab,76.2,92.0,21
MDR00181,5,Akidah-Akhlak,78.2,98.2,25
MDR00181,5,Fikih,77.4,90.6,21
MDR00181,5,SKI,75.4,90.0,26
MDR00181,5,Quran-Hadis,78.0,94.3,27
MDR00181,5,Bahasa Arab,76.8,96.3,25
MDR00181,6,Akidah-Akhlak,81.5,97.5,27
MDR00181,6,Fikih,76.6,77.9,23
MDR00181,6,SKI,76.0,89.2,23
MDR00181,6,Quran-Hadis,79.8,94.7,22
MDR00181,6,Bahasa Arab,79.7,95.7,21
MDR00182,10,Akidah-Akhlak,81.7,100,59
MDR00182,10,Fikih,82.2,100,69
MDR00182,10,SKI,78.1,84.6,62
MDR00182,10,Quran-Hadis,77.1,90.5,59
MDR00182,10,Bahasa Arab,81.3,92.8,56
MDR00182,11,Akidah-Akhlak,79.8,95.0,71
MDR00182,11,Fikih,77.3,97.8,56
MDR00182,11,SKI,76.2,90.8,60
MDR00182,11,Quran-Hadis,80.3,95.8,73
MDR00182,11,Bahasa Arab,81.9,100,68
MDR00182,12,Akidah-Akhlak,83.5,100,61
MDR00182,12,Fikih,82.5,100,73
MDR00182,12,SKI,75.4,82.2,62
MDR00182,12,Quran-Hadis,78.1,93.2,59
MDR00182,12,Bahasa Arab,77.7,96.1,63
MDR00183,1,Akidah-Akhlak,71.9,74.8,5
MDR00183,1,Fikih,71.2,82.0,5
MDR00183,1,SKI,71.5,72.8,5
MDR00183,1,Quran-Hadis,77.8,96.9,5
MDR00183,1,Bahasa Arab,74.0,89.9,5
MDR00183,2,Akidah-Akhlak,70.2,83.1,5
MDR00183,2,Fikih,73.4,79.2,5
MDR00183,2,SKI,65.4,63.2,5
MDR00183,2,Quran-Hadis,74.1,72.3,5
MDR00183,2,Bahasa Arab,71.3,65.4,5
MDR00183,3,Akidah-Akhlak,76.9,95.0,5
MDR00183,3,Fikih,68.8,77.2,5
MDR00183,3,SKI,70.7,62.4,5
MDR00183,3,Quran-Hadis,78.8,99.1,5
MDR00183,3,Bahasa Arab,71.2,71.9,5
MDR00183,4,Akidah-Akhlak,71.1,71.4,5
MDR00183,4,Fikih,74.4,84.9,5
MDR00183,4,SKI,72.6,86.0,5
MDR00183,4,Quran-Hadis,70.8,81.2,5
MDR00183,4,Bahasa Arab,77.8,94.6,5
MDR00183,5,Akidah-Akhlak,75.4,92.7,5
MDR00183,5,Fikih,72.4,83.9,5
MDR00183,5,SKI,69.6,72.7,5
MDR00183,5,Quran-Hadis,76.4,94.8,5
MDR00183,5,Bahasa Arab,70.5,74.0,5
MDR00183,6,Akidah-Akhlak,76.5,96.6,5
MDR00183,6,Fikih,76.7,87.1,5
MDR00183,6,SKI,67.8,75.9,5
MDR00183,6,Quran-Hadis,74.5,97.2,5
MDR00183,6,Bahasa Arab,71.4,84.8,5
MDR00184,1,Akidah-Akhlak,76.6,93.3,29
MDR00184,1,Fikih,78.6,99.4,26
MDR00184,1,SKI,71.9,79.9,25
MDR00184,1,Quran-Hadis,75.5,88.2,25
MDR00184,1,Bahasa Arab,71.7,84.6,24
MDR00184,2,Akidah-Akhlak,77.7,94.3,29
MDR00184,2,Fikih,71.3,80.8,27
MDR00184,2,SKI,73.4,84.3,26
MDR00184,2,Quran-Hadis,74.3,76.9,27
MDR00184,2,Bahasa Arab,69.5,69.1,24
MDR00184,3,Akidah-Akhlak,72.7,74.1,24
MDR00184,3,Fikih,75.1,93.5,31
MDR00184,3,SKI,68.8,75.4,25
MDR00184,3,Quran-Hadis,71.1,74.9,25
MDR00184,3,Bahasa Arab,74.0,82.2,32
MDR00184,4,Akidah-Akhlak,75.6,92.1,31
MDR00184,4,Fikih,70.6,75.3,25
MDR00184,4,SKI,75.3,88.7,26
MDR00184,4,Quran-Hadis,80.0,100,27
MDR00184,4,Bahasa Arab,80.5,99.2,27
MDR00184,5,Akidah-Akhlak,73.2,86.8,27
MDR00184,5,Fikih,70.8,72.6,24
MDR00184,5,SKI,78.0,92.0,27
MDR00184,5,Quran-Hadis,72.2,85.7,27
MDR00184,5,Bahasa Arab,74.2,89.8,30
MDR00184,6,Akidah-Akhlak,75.8,85.7,25
MDR00184,6,Fikih,75.2,81.6,26
MDR00184,6,SKI,75.8,88.9,25
MDR00184,6,Quran-Hadis,73.2,84.1,29
MDR00184,6,Bahasa Arab,69.9,74.9,30
MDR00185,1,Akidah-Akhlak,72.9,82.4,25
MDR00185,1,Fikih,69.4,72.5,29
MDR00185,1,SKI,68.2,63.9,26
MDR00185,1,Quran-Hadis,72.4,85.1,27
MDR00185,1,Bahasa Arab,71.7,80.7,33
MDR00185,2,Akidah-Akhlak,75.8,84.5,29
MDR00185,2,Fikih,64.1,69.9,28
MDR00185,2,SKI,66.7,70.8,26
MDR00185,2,Quran-Hadis,72.3,79.2,28
MDR00185,2,Bahasa Arab,69.5,67.5,33
MDR00185,3,Akidah-Akhlak,70.8,77.9,33
MDR00185,3,Fikih,65.1,65.2,31
MDR00185,3,SKI,66.6,63.2,33
MDR00185,3,Quran-Hadis,75.8,84.5,30
MDR00185,3,Bahasa Arab,70.3,81.8,26
MDR00185,4,Akidah-Akhlak,74.5,82.3,29
MDR00185,4,Fikih,72.9,80.2,27
MDR00185,4,SKI,73.9,84.5,34
MDR00185,4,Quran-Hadis,71.9,73.9,33
MDR00185,4,Bahasa Arab,65.2,70.0,26
MDR00185,5,Akidah-Akhlak,81.9,100,33
MDR00185,5,Fikih,73.2,93.1,32
MDR00185,5,SKI,69.6,74.8,26
MDR00185,5,Quran-Hadis,72.4,75.4,26
MDR00185,5,Bahasa Arab,75.1,81.0,25
MDR00185,6,Akidah-Akhlak,75.1,94.1,25
MDR00185,6,Fikih,72.7,79.6,27
MDR00185,6,SKI,72.9,84.2,28
MDR00185,6,Quran-Hadis,71.4,77.7,25
MDR00185,6,Bahasa Arab,72.1,77.3,28
MDR00186,1,Akidah-Akhlak,76.7,83.8,46
MDR00186,1,Fikih,80.3,95.7,47
MDR00186,1,SKI,72.2,83.3,50
MDR00186,1,Quran-Hadis,78.1,90.4,38
MDR00186,1,Bahasa Arab,77.1,96.7,43
MDR00186,2,Akidah-Akhlak,78.2,96.6,40
MDR00186,2,Fikih,78.1,88.1,48
MDR00186,2,SKI,79.2,95.2,41
MDR00186,2,Quran-Hadis,78.0,95.2,44
MDR00186,2,Bahasa Arab,71.8,81.7,47
MDR00186,3,Akidah-Akhlak,78.4,94.7,42
MDR00186,3,Fikih,78.2,100,41
MDR00186,3,SKI,79.5,92.8,50
MDR00186,3,Quran-Hadis,75.2,95.4,46
MDR00186,3,Bahasa Arab,75.9,82.9,41
MDR00186,4,Akidah-Akhlak,74.2,80.8,41
MDR00186,4,Fikih,79.6,91.7,50
MDR00186,4,SKI,71.9,79.2,43
MDR00186,4,Quran-Hadis,73.2,81.3,45
MDR00186,4,Bahasa Arab,71.2,73.5,45
MDR00186,5,Akidah-Akhlak,77.2,95.7,42
MDR00186,5,Fikih,81.0,100,45
MDR00186,5,SKI,77.4,87.1,43
MDR00186,5,Quran-Hadis,73.8,89.1,44
MDR00186,5,Bahasa Arab,76.8,85.5,41
MDR00186,6,Akidah-Akhlak,76.8,80.5,46
MDR00186,6,Fikih,74.6,88.3,47
MDR00186,6,SKI,77.1,87.9,45
MDR00186,6,Quran-Hadis,73.4,85.8,44
MDR00186,6,Bahasa Arab,73.0,85.8,43
MDR00187,7,Akidah-Akhlak,80.0,100,31
MDR00187,7,Fikih,72.5,83.3,31
MDR00187,7,SKI,73.4,75.4,29
MDR00187,7,Quran-Hadis,80.0,100,29
MDR00187,7,Bahasa Arab,71.7,75.7,30
MDR00187,8,Akidah-Akhlak,72.7,84.4,36
MDR00187,8,Fikih,75.1,83.4,29
MDR00187,8,SKI,67.2,60.9,32
MDR00187,8,Quran-Hadis,71.3,91.8,31
MDR00187,8,Bahasa Arab,71.2,73.1,34
MDR00187,9,Akidah-Akhlak,77.0,85.8,27
MDR00187,9,Fikih,72.6,78.2,27
MDR00187,9,SKI,70.7,75.9,30
MDR00187,9,Quran-Hadis,79.3,91.1,27
MDR00187,9,Bahasa Arab,75.5,93.8,32
MDR00188,7,Akidah-Akhlak,63.8,52.6,41
MDR00188,7,Fikih,61.6,51.3,40
MDR00188,7,SKI,58.6,54.4,49
MDR00188,7,Quran-Hadis,67.8,66.9,49
MDR00188,7,Bahasa Arab,62.3,44.0,39
MDR00188,8,Akidah-Akhlak,59.9,55.3,43
MDR00188,8,Fikih,64.7,72.6,44
MDR00188,8,SKI,63.7,53.1,51
MDR00188,8,Quran-Hadis,69.1,72.5,40
MDR00188,8,Bahasa Arab,61.9,48.7,49
MDR00188,9,Akidah-Akhlak,66.4,62.4,46
MDR00188,9,Fikih,61.3,47.5,47
MDR00188,9,SKI,53.9,36.8,49
MDR00188,9,Quran-Hadis,69.3,80.9,39
MDR00188,9,Bahasa Arab,66.3,77.7,47
MDR00189,1,Akidah-Akhlak,64.8,66.0,43
MDR00189,1,Fikih,67.0,63.4,42
MDR00189,1,SKI,62.6,54.3,43
MDR00189,1,Quran-Hadis,66.7,73.5,38
MDR00189,1,Bahasa Arab,63.5,47.1,42
MDR00189,2,Akidah-Akhlak,68.4,66.4,39
MDR00189,2,Fikih,65.3,68.0,41
MDR00189,2,SKI,67.6,67.2,41
MDR00189,2,Quran-Hadis,67.8,63.7,46
MDR00189,2,Bahasa Arab,63.6,58.5,47
MDR00189,3,Akidah-Akhlak,71.3,86.8,45
MDR00189,3,Fikih,66.3,64.2,43
MDR00189,3,SKI,63.6,63.8,39
MDR00189,3,Quran-Hadis,66.1,69.9,42
MDR00189,3,Bahasa Arab,68.4,67.8,44
MDR00189,4,Akidah-Akhlak,70.4,73.4,44
MDR00189,4,Fikih,68.6,71.0,45
MDR00189,4,SKI,60.6,48.0,44
MDR00189,4,Quran-Hadis,64.1,54.1,43
MDR00189,4,Bahasa Arab,63.3,56.7,42
MDR00189,5,Akidah-Akhlak,69.3,73.5,46
MDR00189,5,Fikih,67.7,64.7,44
MDR00189,5,SKI,62.0,55.7,36
MDR00189,5,Quran-Hadis,67.0,65.3,44
MDR00189,5,Bahasa Arab,65.0,63.9,36
MDR00189,6,Akidah-Akhlak,66.4,70.5,47
MDR00189,6,Fikih,70.6,77.0,41
MDR00189,6,SKI,68.4,69.1,37
MDR00189,6,Quran-Hadis,68.5,71.3,40
MDR00189,6,Bahasa Arab,65.3,61.2,43
MDR00190,7,Akidah-Akhlak,65.0,61.1,127
MDR00190,7,Fikih,64.6,57.7,100
MDR00190,7,SKI,65.4,69.3,103
MDR00190,7,Quran-Hadis,67.4,66.0,107
MDR00190,7,Bahasa Arab,67.1,74.5,124
MDR00190,8,Akidah-Akhlak,68.6,57.8,99
MDR00190,8,Fikih,70.3,78.6,115
MDR00190,8,SKI,61.7,43.5,123
MDR00190,8,Quran-Hadis,73.7,72.7,121
MDR00190,8,Bahasa Arab,72.8,82.9,119
MDR00190,9,Akidah-Akhlak,73.5,85.3,129
